area_type_id	district_id	faz_id	zone_id	x	y	lat	long
2	10	5916	815	1288384.07473000000	198560.48340400000	47.53540734910	-122.25852167200
2	10	5915	816	1286702.29452000000	196324.60913400000	47.52919330640	-122.26516053200
2	10	5915	817	1289716.13442000000	194409.77425900000	47.52409772520	-122.25282071300
2	10	5915	818	1284945.59239000000	196222.42252200000	47.52882343180	-122.27226218600
2	10	5915	819	1283675.44344000000	196301.02868000000	47.52897366270	-122.27740846300
2	10	5915	820	1284379.61368000000	194734.33111300000	47.52471546620	-122.27443991700
2	10	5915	821	1282004.48590000000	196246.23233100000	47.52873730230	-122.28416666600
2	10	5915	822	1282391.60870000000	193953.45398000000	47.52247286850	-122.28242528300
2	10	5915	823	1280816.83838000000	194907.34276900000	47.52500628570	-122.28887087100
2	10	5815	824	1275139.46388000000	194927.17364000000	47.52476361530	-122.31184660200
2	10	5815	825	1273484.63744000000	194643.68784700000	47.52389921730	-122.31852095100
2	10	5815	826	1272889.61150000000	193426.91570400000	47.52053255020	-122.32083354900
2	10	5815	827	1271196.47906000000	194506.29651600000	47.52340119680	-122.32776936500
2	10	5716	828	1269606.87079000000	193064.12243200000	47.51936350190	-122.33408791200
2	10	5716	829	1265910.27386000000	193287.62579500000	47.51977740500	-122.34906288900
2	10	5716	830	1264009.75789000000	193782.17919600000	47.52103011860	-122.35679236300
2	10	5716	831	1262894.46609000000	193242.76332100000	47.51949097500	-122.36126182200
2	10	5716	832	1260403.90362000000	193197.64167200000	47.51923126640	-122.37133542800
2	10	5715	833	1258434.53671000000	192538.48981000000	47.51731650040	-122.37925020200
2	10	5715	834	1256675.81740000000	192659.22082200000	47.51755032820	-122.38637581300
2	10	5715	835	1251660.29467000000	190155.76027200000	47.51040893290	-122.40646262000
2	10	5715	836	1256630.10307000000	190395.31209100000	47.51134254350	-122.38637596100
2	10	5715	837	1258315.45291000000	190223.58497700000	47.51096487360	-122.37954381200
2	10	5715	838	1259777.13871000000	190901.22103600000	47.51290269380	-122.37368543600
2	10	5715	839	1257974.46707000000	188724.35418400000	47.50683672960	-122.38080135200
2	10	5715	840	1257238.13698000000	186629.58137300000	47.50105455690	-122.38360939900
2	10	5715	841	1259647.85057000000	187499.69685700000	47.50357226270	-122.37393282900
2	10	5915	842	1280836.49815000000	190601.38343500000	47.51320463700	-122.28846172900
2	10	5915	843	1282430.45776000000	190437.70896300000	47.51283823240	-122.28200034300
2	10	5915	844	1283873.17976000000	190461.76118900000	47.51297852630	-122.27616522900
2	10	5915	845	1284153.36992000000	192928.92291500000	47.51975526520	-122.27521866500
2	10	5915	846	1284934.71540000000	193501.11869400000	47.52136373460	-122.27210033100
2	10	5915	847	1284991.44500000000	190711.65135000000	47.51372071620	-122.27165976900
2	10	5915	848	1286730.11767000000	193580.31298200000	47.52167254010	-122.26484125800
2	10	5915	849	1286497.53586000000	191906.10764800000	47.51707171130	-122.26565635700
2	10	5915	850	1288598.02189000000	191601.93733400000	47.51634481150	-122.25713486700
2	10	5915	851	1285980.67443000000	189621.30614800000	47.51078274160	-122.26757528500
2	10	5915	852	1287559.52791000000	188824.80718300000	47.50867990220	-122.26112811200
2	10	5915	853	1289110.77162000000	189313.96612700000	47.51009941540	-122.25488928300
2	10	5915	854	1293251.90971000000	190569.49894700000	47.51374920690	-122.23822847500
2	10	5915	855	1290894.84304000000	186934.11394300000	47.50366635950	-122.24749466800
2	10	5915	856	1288281.54964000000	187137.06840100000	47.50409040600	-122.25808069100
2	10	5915	857	1286599.15546000000	186375.94256500000	47.50191866080	-122.26482904500
2	10	5915	858	1286146.76725000000	184907.80566600000	47.49787132910	-122.26654822100
2	6	3816	859	1261065.12127000000	190862.19685200000	47.51286627890	-122.36847151500
2	6	3816	860	1262383.80293000000	190703.47909200000	47.51250324710	-122.36312379700
2	6	3816	861	1263743.88114000000	191487.17862800000	47.51472520700	-122.35768419900
2	6	3816	862	1263640.27510000000	189662.27846500000	47.50971761210	-122.35795708800
2	6	3816	863	1265277.64077000000	191415.00516800000	47.51461048560	-122.35147309800
2	6	3816	864	1265229.74835000000	189620.35459300000	47.50968881930	-122.35152358200
2	6	3816	865	1267170.90950000000	191390.52341200000	47.51464550280	-122.34381131400
2	6	3816	866	1267111.28461000000	189381.79012900000	47.50913642340	-122.34389296400
2	6	3816	867	1269179.49408000000	191380.73665100000	47.51472644700	-122.33568412700
2	6	3816	868	1268946.12986000000	189451.51308900000	47.50942604000	-122.33647580200
2	6	3816	869	1270249.70705000000	189625.47347600000	47.50997255500	-122.33121596000
2	6	3825	870	1271314.99083000000	192309.22634700000	47.51738541510	-122.32711719800
2	6	3825	871	1273744.30845000000	191977.04393500000	47.51660367240	-122.31726211000
2	6	3825	872	1275549.31616000000	192443.08279700000	47.51797635800	-122.30999528000
2	6	3905	873	1277104.71726000000	193641.69901800000	47.52134394900	-122.30379539000
2	6	3905	874	1278820.12893000000	193497.07204600000	47.52103696270	-122.29684275800
2	6	4005	875	1295262.30493000000	187786.64534800000	47.50622166470	-122.22989069500
2	6	4005	876	1292575.91223000000	187376.85212300000	47.50496435370	-122.24072739700
2	6	3905	877	1284472.57122000000	187121.18980500000	47.50385267850	-122.27348720100
2	6	3905	878	1279753.59591000000	187073.50403700000	47.50347822560	-122.29257194900
2	6	3825	879	1278403.06117000000	188603.84572700000	47.50760264990	-122.29815292700
2	6	3825	880	1275564.12423000000	189230.97094700000	47.50917274360	-122.30968581000
2	6	3825	881	1277552.14540000000	186725.23989200000	47.50240884130	-122.30145003600
2	6	3825	882	1275618.84820000000	186830.75624500000	47.50259672480	-122.30927814300
2	6	3825	883	1273363.84062000000	190630.50058600000	47.51289272020	-122.31869619800
2	6	3825	884	1273180.87400000000	188358.68374400000	47.50665609930	-122.31925897000
2	6	3825	885	1271808.37654000000	189449.70717500000	47.50957390680	-122.32489666400
2	6	3816	886	1270733.86710000000	187680.95263200000	47.50466863570	-122.32910427700
2	6	3816	887	1268958.70164000000	187181.71237500000	47.50320530070	-122.33624557700
2	6	3816	888	1267261.08197000000	187132.66427900000	47.50297975350	-122.34310847900
2	6	3816	889	1265254.25520000000	187200.24496000000	47.50305678480	-122.35123133600
2	6	3816	890	1263566.45522000000	187322.05079000000	47.50329920130	-122.35806812200
2	6	3816	891	1261480.14228000000	187327.39093400000	47.50320020190	-122.36650749200
2	6	3816	892	1259974.67254000000	183486.82001400000	47.49259055940	-122.37228578800
2	6	3816	893	1264314.33120000000	183300.12181400000	47.49231585120	-122.35472130800
2	6	3816	894	1266577.13470000000	184892.72435900000	47.49680326310	-122.34569696000
2	6	3816	895	1266816.90527000000	182845.06470700000	47.49120364550	-122.34456452100
2	6	3816	896	1268845.17504000000	183813.61464200000	47.49396747600	-122.33643866400
2	6	3825	897	1270602.06072000000	183971.36581900000	47.49449373070	-122.32934572200
2	6	3825	898	1273178.42109000000	185663.35337900000	47.49926808420	-122.31905839000
2	6	3825	899	1273439.60671000000	183122.35573300000	47.49231705510	-122.31780361300
2	6	3825	900	1276297.15196000000	184988.99715300000	47.49758403740	-122.30639186300
2	6	3825	901	1275958.06347000000	182991.99204500000	47.49209251820	-122.30760857500
2	6	3825	902	1277377.84231000000	182836.07914400000	47.49173955860	-122.30185482900
2	6	3825	903	1278108.77724000000	184038.59079300000	47.49507394850	-122.29899166400
2	6	3825	904	1279412.51018000000	181897.12889700000	47.48927222230	-122.29355447100
2	6	3905	905	1281152.71851000000	185006.45861900000	47.49788498050	-122.28675474800
2	6	3905	906	1280535.53641000000	183017.02090400000	47.49240006810	-122.28909872100
2	6	3905	907	1281888.69142000000	182967.81699600000	47.49233523470	-122.28362254100
2	6	3905	908	1283356.15982000000	185038.62806000000	47.49808723540	-122.27784599200
2	6	4005	909	1287762.41494000000	182751.23150100000	47.49204244580	-122.25985194500
2	6	4005	910	1289222.08280000000	184759.24272400000	47.49762053890	-122.25409862700
2	6	4005	911	1291154.08151000000	182625.07223700000	47.49186815400	-122.24612583100
2	6	4005	912	1292656.43293000000	184286.33846300000	47.49649725840	-122.24017313100
2	6	4005	913	1294851.24433000000	185283.39154100000	47.49933982340	-122.23136919500
2	6	4130	914	1296703.64862000000	184929.81321600000	47.49846266210	-122.22385090000
2	6	4130	915	1296872.18627000000	181463.94048300000	47.48897096360	-122.22291602800
2	6	4005	916	1294796.48969000000	182247.22835500000	47.49101488340	-122.23136763000
2	6	4005	917	1293990.29641000000	180579.11892900000	47.48640221980	-122.23450512500
2	6	4005	918	1290872.03019000000	180593.21769900000	47.48628443890	-122.24711558000
2	6	4005	919	1288466.92926000000	179771.55637000000	47.48391106570	-122.25678037900
2	6	3900	920	1287252.60404000000	179020.45951000000	47.48179043060	-122.26163377100
2	6	3900	921	1286003.23882000000	177597.88721800000	47.47782744790	-122.26657808100
2	6	3905	922	1284544.17605000000	181222.08499900000	47.48768672350	-122.27275120100
2	6	3905	923	1283885.63323000000	179350.19744000000	47.48252221110	-122.27527258600
2	6	3905	924	1282140.61267000000	179590.12412500000	47.48308991440	-122.28234650900
2	6	3905	925	1283238.21110000000	177218.17494100000	47.47664486730	-122.27772828400
2	6	3705	926	1280984.09138000000	178976.97410000000	47.48134947550	-122.28697593700
2	6	3705	927	1279821.23891000000	178945.26020300000	47.48120221240	-122.29167524500
2	6	3705	928	1280695.53062000000	177113.24308100000	47.47622595650	-122.28800017600
2	6	3705	929	1278011.64377000000	180500.49973000000	47.48537086730	-122.29911172700
2	6	3705	930	1278282.99709000000	177810.41490600000	47.47801154850	-122.29780749300
2	6	3705	931	1275889.20093000000	180364.61626800000	47.48488725750	-122.30768345700
2	6	3705	932	1275524.06728000000	177933.50768700000	47.47820440780	-122.30897133300
2	6	3825	933	1272802.32768000000	180469.06466000000	47.48501071370	-122.32017353900
2	6	3825	934	1270240.85507000000	180494.06254100000	47.48494315590	-122.33053297500
2	6	3815	935	1268764.17541000000	180497.55517800000	47.48487382040	-122.33650426700
2	6	3815	936	1266826.76070000000	181202.08219200000	47.48670080000	-122.34439419900
2	6	3815	937	1266935.50703000000	179864.61814400000	47.48304072260	-122.34384829100
2	6	3815	938	1260771.67813000000	180487.03642900000	47.48441151340	-122.36882128900
2	6	3815	939	1263825.44518000000	178284.37655600000	47.47854123030	-122.35629710000
2	6	3815	940	1261950.53713000000	176214.94725900000	47.47276720090	-122.36371067800
2	6	3815	941	1264581.68659000000	175057.59606100000	47.46973784580	-122.35298175800
2	6	3815	942	1266985.28845000000	178292.67881500000	47.47873479730	-122.34352226800
2	6	3815	943	1267011.40026000000	176325.74451700000	47.47334492650	-122.34326065400
2	6	3815	944	1268702.62343000000	177218.44842800000	47.47588270290	-122.33649413600
2	6	3825	945	1269954.98864000000	177565.32777200000	47.47690041490	-122.33145824700
2	6	3825	946	1271126.48935000000	176807.29231700000	47.47488509670	-122.32666248000
2	6	3825	947	1272936.28397000000	177231.19091000000	47.47614301700	-122.31937900100
2	6	3705	948	1275653.22694000000	175623.46843300000	47.47187940950	-122.30827021100
2	6	3705	949	1278667.32697000000	175427.48871200000	47.47149991520	-122.29607044500
2	6	3705	950	1278895.13897000000	173578.23931900000	47.46644298970	-122.29500753300
2	6	3705	951	1280723.33461000000	175395.75063900000	47.47151982270	-122.28775648800
2	6	3905	952	1281527.76148000000	174027.93198300000	47.46781235490	-122.28440019900
2	6	3905	953	1284228.73938000000	174263.07812000000	47.46859592360	-122.27350023500
2	6	3900	954	1287800.43986000000	174003.80225300000	47.46806758710	-122.25904281700
2	6	3900	955	1289984.59128000000	174841.33403800000	47.47047389400	-122.25027631600
2	6	4005	956	1293052.66441000000	179361.18626000000	47.48301683490	-122.23820663900
2	6	4130	957	1292664.62823000000	177817.11379600000	47.47876490070	-122.23966189700
2	6	4110	958	1293731.74284000000	176667.49084800000	47.47566724510	-122.23526254400
2	6	4110	959	1292251.89340000000	174792.50162600000	47.47045398480	-122.24110680300
2	6	4110	960	1295126.18172000000	175063.71313100000	47.47134088150	-122.22950713300
2	6	4130	961	1296331.03737000000	178532.77262000000	47.48090951360	-122.22488995500
2	6	4130	962	1297896.05073000000	176927.92960600000	47.47658803320	-122.21844536500
2	6	4110	963	1297298.59608000000	175272.08390500000	47.47201975820	-122.22074013900
2	6	4110	964	1296368.11899000000	174049.71269300000	47.46862306010	-122.22441233000
2	6	4110	965	1297260.09573000000	171492.87441200000	47.46165908680	-122.22062034000
2	6	4110	966	1297399.07076000000	166851.36602300000	47.44894349290	-122.21972053600
2	6	4110	967	1295425.03618000000	171448.43758700000	47.46144632090	-122.22803409200
2	6	4110	968	1295285.80039000000	166706.86367900000	47.44844268030	-122.22824944700
2	6	4110	969	1293234.76021000000	168694.70166600000	47.45378991210	-122.23668376800
2	6	4110	970	1291568.35242000000	168677.19902300000	47.45365835450	-122.24341686900
2	6	3900	971	1289788.83335000000	170651.71185100000	47.45898002130	-122.25075525900
2	6	3900	972	1289961.83719000000	166956.34371100000	47.44885992390	-122.24978101600
2	6	3900	973	1287766.12649000000	170708.76146600000	47.45903397260	-122.25893448600
2	6	3900	974	1287415.77291000000	166874.42717600000	47.44850642830	-122.26006306600
2	6	3905	975	1284157.96273000000	171802.14907500000	47.46184670800	-122.27360005200
2	5	3600	976	1284460.63788000000	169366.19379900000	47.45518533340	-122.27219252500
2	5	3600	977	1284476.69294000000	166701.03952800000	47.44788095780	-122.27192624800
2	6	3905	978	1281245.42730000000	171472.75768000000	47.46079386100	-122.28534670600
2	6	3705	979	1281279.45655000000	169277.30985200000	47.45477796210	-122.28504178900
2	6	3705	980	1279627.40648000000	169227.58017000000	47.45455605870	-122.29171418300
2	6	3705	981	1281772.89198000000	166807.68515700000	47.44803414090	-122.28285964800
2	6	3705	982	1279351.52986000000	166842.82907500000	47.44800505310	-122.29264634900
2	6	3705	983	1275869.30208000000	167702.18892200000	47.45017991610	-122.30678317000
2	6	3705	984	1274014.37582000000	173791.62263300000	47.46677197170	-122.31475266800
2	6	3706	985	1272297.89818000000	169389.62728700000	47.45461587900	-122.32134693900
2	6	3705	986	1270961.50763000000	173893.88400700000	47.46689059700	-122.32710083900
2	6	3705	987	1270972.89481000000	171443.63772300000	47.46017518910	-122.32686265000
2	6	3705	988	1269498.19483000000	173947.39600300000	47.46695932130	-122.33302002400
2	6	3705	989	1269668.24598000000	171873.87044200000	47.46128485360	-122.33216940700
2	6	3706	990	1270020.81037000000	168761.05714000000	47.45277177880	-122.33049968400
2	6	3815	991	1268666.58343000000	174576.09832000000	47.46863801180	-122.33643116000
2	6	3815	992	1268613.50013000000	173276.05719100000	47.46507179870	-122.33654307600
2	6	3815	993	1268582.13404000000	171969.02186500000	47.46148758030	-122.33656665000
2	6	3815	994	1267153.96498000000	174629.40938000000	47.46870297330	-122.34254980700
2	6	3815	995	1267356.33742000000	173234.97774600000	47.46489178170	-122.34162127600
2	6	3706	996	1260020.94015000000	165243.95394000000	47.44258955510	-122.37062159000
2	6	3815	997	1265024.32606000000	172589.14702000000	47.46299582560	-122.35099578700
2	6	3815	998	1265998.41937000000	170017.01900100000	47.45599847470	-122.34685393600
2	6	3815	999	1263322.01680000000	169523.89358100000	47.45450199240	-122.35763054200
2	6	3815	1000	1255764.03220000000	173227.03394100000	47.46423831300	-122.38847659400
2	6	3815	1001	1260973.94506000000	167419.50826400000	47.44860583250	-122.36695027500
2	6	3706	1002	1266299.92714000000	163802.16061000000	47.43898015140	-122.34514178500
2	6	3706	1003	1271396.67816000000	166022.85351900000	47.44533959670	-122.32472528300
2	6	3706	1004	1269971.72634000000	163319.36985300000	47.43785370230	-122.33027026500
2	6	3706	1005	1269943.42158000000	159507.46764600000	47.42740364850	-122.33008501700
2	6	3706	1006	1271997.96190000000	160689.81882400000	47.43075397540	-122.32187889000
2	6	3705	1007	1273945.12337000000	159930.62498400000	47.42877588230	-122.31395465100
2	6	3705	1008	1276540.99000000000	159943.44841800000	47.42894741010	-122.30347031600
2	6	3705	1009	1278221.58991000000	160747.63067800000	47.43123936830	-122.29674372000
2	6	3705	1010	1278030.51798000000	158468.68511000000	47.42498281570	-122.29734036400
2	6	3705	1011	1280273.63885000000	163874.50489000000	47.43991683370	-122.28869352500
2	6	3705	1012	1279982.77708000000	160196.98318700000	47.42982167720	-122.28958721700
2	6	3705	1013	1283217.62821000000	163535.00057300000	47.43913829720	-122.27677382900
2	6	3705	1014	1281999.95979000000	159603.76654300000	47.42830000510	-122.28139381100
2	5	3600	1015	1284700.59291000000	163637.09852900000	47.43949432870	-122.27079020200
2	5	3600	1016	1286338.47440000000	161507.14013500000	47.43373994280	-122.26401210100
2	5	3600	1017	1288514.39805000000	160715.05192200000	47.43167915590	-122.25516337000
2	5	3600	1018	1291252.58920000000	161096.57832000000	47.43286313480	-122.24413119100
2	5	3600	1019	1293098.27883000000	161569.55086100000	47.43425212960	-122.23671026200
2	5	3600	1020	1294980.96194000000	161808.48854400000	47.43500093270	-122.22912197000
2	5	3600	1021	1296654.18606000000	161748.23753400000	47.43491855840	-122.22235821000
2	5	3600	1022	1296036.37531000000	156784.47971900000	47.42128253680	-122.22449167400
2	5	3600	1023	1293974.32963000000	156146.36525400000	47.41943068820	-122.23277284300
2	5	3600	1024	1292290.13710000000	155858.95552400000	47.41855876830	-122.23955334600
2	5	3600	1025	1290804.71313000000	156196.83918500000	47.41941034170	-122.24557719900
2	5	3600	1026	1287865.52276000000	156189.41989500000	47.41924141550	-122.25744662800
2	5	3600	1027	1283894.33428000000	155529.99089100000	47.41723121180	-122.27343448400
2	5	3600	1028	1281381.72231000000	155656.96876600000	47.41745040860	-122.28359024800
2	6	3705	1029	1279224.49575000000	156402.66550000000	47.41938204050	-122.29235969100
2	6	3705	1030	1278648.54336000000	153693.36390800000	47.41192592730	-122.29447795100
2	6	3705	1031	1277001.39366000000	155456.94947700000	47.41667415030	-122.30126495200
2	6	3705	1032	1274021.77668000000	156507.06601900000	47.41939581240	-122.31337894500
2	6	3705	1033	1273897.14545000000	153723.75910400000	47.41176013700	-122.31366598100
2	6	3706	1034	1270418.83385000000	156690.67811600000	47.41970819520	-122.32794379400
2	6	3706	1035	1270097.03578000000	154202.27995700000	47.41287046990	-122.32904793000
2	6	3706	1036	1263578.18954000000	156641.35169800000	47.41920604240	-122.35556721000
2	6	3046	1037	1268596.17172000000	149838.30638300000	47.40082854690	-122.33476432800
2	6	3046	1038	1272544.22978000000	151366.36128200000	47.40522722050	-122.31894520200
2	6	3046	1039	1272654.71279000000	148945.02590500000	47.39859627390	-122.31831052600
2	6	3046	1040	1275901.97175000000	151211.36855100000	47.40497923820	-122.30537673300
2	6	3046	1041	1275738.15429000000	148408.73618900000	47.39728873580	-122.30582147200
2	6	3046	1042	1278575.63569000000	149775.81775600000	47.40118447860	-122.29447215600
2	5	3600	1043	1280252.58353000000	149622.46654300000	47.40085125390	-122.28769031200
2	5	3600	1044	1282955.50894000000	151201.94677700000	47.40532005150	-122.27689759000
2	5	3600	1045	1286760.40464000000	150420.81791200000	47.40337344410	-122.26147699100
2	5	3600	1046	1287100.91061000000	146121.59635800000	47.39160626570	-122.25978085000
2	5	3600	1047	1290714.65198000000	150901.06804300000	47.40488997860	-122.24554840000
2	5	3600	1048	1290652.10038000000	146406.19628200000	47.39256612150	-122.24546790500
2	5	3600	1049	1292526.67311000000	150669.00819100000	47.40434480490	-122.23821542600
2	5	3600	1050	1292467.43127000000	147113.09711700000	47.39459473180	-122.23819236700
2	5	3600	1051	1294193.20574000000	150832.37661300000	47.40487585300	-122.23149893000
2	5	3600	1052	1295923.64964000000	151395.71598900000	47.40650579810	-122.22455335200
2	5	3600	1053	1289705.88047000000	143318.11313800000	47.38405383040	-122.24905795300
2	5	3505	1054	1288087.18103000000	141641.50373700000	47.37937620790	-122.25546555000
2	5	3600	1055	1286466.26817000000	143138.04046100000	47.38339605780	-122.26211882500
2	5	3600	1056	1283541.95948000000	144445.40975600000	47.38683066930	-122.27402056600
2	5	3600	1057	1281569.23173000000	144610.51397800000	47.38718124440	-122.28199399700
2	5	3600	1058	1281547.31775000000	141138.88828500000	47.37766458190	-122.28181854200
2	5	3600	1059	1279802.55253000000	141697.88801800000	47.37910707020	-122.28890179300
2	4	3046	1060	1278577.75986000000	143267.31475900000	47.38334487650	-122.29396452400
2	4	3046	1061	1277638.31677000000	139262.77495200000	47.37231919510	-122.29744838600
2	4	3046	1062	1276462.58088000000	145881.53126900000	47.39039965310	-122.30270221400
2	4	3046	1063	1275702.45158000000	142636.39706900000	47.38146504240	-122.30551980600
2	4	3046	1064	1275151.48601000000	139398.75188000000	47.37256175390	-122.30749295500
2	4	3046	1065	1272570.67089000000	146179.76350200000	47.39101234850	-122.31843435000
2	4	3046	1066	1272569.23271000000	142672.10847200000	47.38139796490	-122.31816690100
2	4	3046	1067	1267989.08002000000	144650.16938900000	47.38657607550	-122.33680625400
2	4	3045	1068	1269806.67300000000	139190.82072200000	47.37170844310	-122.32904350100
2	4	3045	1069	1266983.05704000000	136007.70517600000	47.36283265370	-122.34018457900
2	4	3045	1070	1274544.00743000000	136329.64770900000	47.36411760950	-122.30970640000
2	4	3045	1071	1276786.41993000000	135981.00175700000	47.36327953500	-122.30063308500
2	5	3505	1072	1279772.00956000000	136143.92391200000	47.36388154300	-122.28860114900
2	5	3505	1073	1283493.15867000000	136803.09657500000	47.36588057220	-122.27363913000
2	5	3505	1074	1288089.99708000000	136699.00958100000	47.36582982380	-122.25508582200
2	4	3030	1075	1287519.86199000000	129160.50295400000	47.34513730010	-122.25682286600
2	4	3030	1076	1281745.00460000000	132127.66136000000	47.35297460120	-122.28033727100
2	4	3030	1077	1281758.93122000000	129660.68501100000	47.34621341780	-122.28009390800
2	4	3045	1078	1276919.64008000000	132662.58520200000	47.35419072700	-122.29984073100
2	4	3045	1079	1277590.76759000000	129914.28945500000	47.34669269900	-122.29692285600
2	4	3045	1080	1274963.58081000000	132277.84080300000	47.35303369540	-122.30770054600
2	4	3045	1081	1275320.30610000000	129963.25972800000	47.34670815330	-122.30608307800
2	4	3045	1082	1272741.32885000000	132020.12880500000	47.35221032850	-122.31664359700
2	4	3045	1083	1273072.57579000000	128564.14966500000	47.34275504680	-122.31503937700
2	4	3045	1084	1270422.18583000000	127244.83799600000	47.33899856300	-122.32562387600
2	4	3045	1085	1265463.20557000000	129154.11680500000	47.34396668870	-122.34577114300
2	4	3045	1086	1257727.75928000000	129289.90978800000	47.34391738230	-122.37697661200
2	4	3045	1087	1266003.84231000000	122828.31083200000	47.32665663080	-122.34309025200
2	4	3020	1088	1269407.27006000000	122870.61137100000	47.32695485320	-122.32937346900
2	4	3020	1089	1272297.53252000000	123500.15272300000	47.32883395810	-122.31777063600
2	4	3020	1090	1275216.60719000000	127524.95323400000	47.34001936350	-122.30631314500
2	4	3020	1091	1275726.06413000000	124993.48701700000	47.33310735790	-122.30406373500
2	4	3020	1092	1275597.56520000000	122422.47828200000	47.32605354170	-122.30438356300
2	4	3020	1093	1277737.55518000000	126757.29970200000	47.33804731750	-122.29608899300
2	4	3030	1094	1281281.75335000000	127074.67767600000	47.33910067580	-122.28182189500
2	4	3030	1095	1281147.88983000000	124542.17342600000	47.33215210430	-122.28216937000
2	4	3030	1096	1285963.37069000000	123990.59310000000	47.33088756420	-122.26271230700
2	4	3030	1097	1287386.55140000000	122015.90097500000	47.32554724510	-122.25682739500
2	4	3130	1098	1289846.42486000000	123859.97155600000	47.33072632800	-122.24704792600
2	4	3030	1099	1288171.48224000000	117338.25135800000	47.31276567500	-122.25331522700
2	4	3030	1100	1284403.89495000000	116863.32728600000	47.31127205360	-122.26846434200
2	4	3030	1101	1282535.12228000000	120782.48254900000	47.32191871820	-122.27629211200
2	4	3030	1102	1279567.13417000000	120854.24942900000	47.32196222640	-122.28826144000
2	4	3020	1103	1276855.04791000000	120095.60630200000	47.31974155260	-122.29913553000
2	4	3020	1104	1274513.07138000000	119746.75135600000	47.31866262430	-122.30854873500
2	4	3020	1105	1272077.03864000000	119838.07157400000	47.31878448880	-122.31837475900
2	4	3020	1106	1269438.96207000000	119888.81716500000	47.31878351860	-122.32901204800
2	4	3045	1107	1266712.77357000000	119943.44031500000	47.31878747320	-122.34000479500
2	4	3045	1108	1263529.74799000000	119953.82527600000	47.31864432070	-122.35283535100
2	4	3010	1109	1259177.53239000000	120590.09946000000	47.32015155210	-122.37042903700
2	4	3010	1110	1249988.90145000000	124473.18312700000	47.33028474300	-122.40778733800
2	4	3010	1111	1255930.01266000000	120347.07137800000	47.31930674560	-122.38349899500
2	4	3010	1112	1251810.56581000000	119970.77712700000	47.31804656360	-122.40007218800
2	4	3010	1113	1252794.30287000000	116675.15699900000	47.30906869580	-122.39583834400
2	4	3010	1114	1255590.88107000000	117531.63233200000	47.31157107290	-122.38463734500
2	4	3010	1115	1256198.52788000000	114446.84094200000	47.30314959260	-122.38193826400
2	4	3010	1116	1259724.72076000000	117648.25304400000	47.31211790740	-122.36798681600
2	4	3010	1117	1258454.80423000000	114478.88507900000	47.30336163930	-122.37284926400
2	4	3010	1118	1260372.94850000000	115117.30434600000	47.30521626980	-122.36517134900
2	4	3010	1119	1263064.05247000000	117691.71576900000	47.31241880160	-122.35453222500
2	4	3010	1120	1262907.26672000000	114928.80568500000	47.30483746470	-122.35494397400
2	4	3010	1121	1266070.69824000000	116790.20466100000	47.31011017170	-122.34234342800
2	4	3010	1122	1266148.16539000000	113889.94291500000	47.30216482670	-122.34180203100
2	4	3020	1123	1270055.27657000000	116985.87382100000	47.31085944290	-122.32630056100
2	4	3020	1124	1271411.07239000000	114785.67984500000	47.30490082420	-122.32066517300
2	4	3020	1125	1274956.09916000000	117835.45451800000	47.31344698680	-122.30661548400
2	4	3020	1126	1274900.56035000000	115396.60527000000	47.30675946580	-122.30665095500
2	4	3030	1127	1277129.11490000000	113610.93709900000	47.30198245140	-122.29753289100
2	4	3030	1128	1280130.47185000000	114792.49707900000	47.30537628520	-122.28552928400
2	4	3030	1129	1285500.77894000000	112230.69902400000	47.29862995870	-122.26369693900
2	4	3030	1130	1284804.28199000000	107788.33139800000	47.28641825450	-122.26616992200
2	4	3030	1131	1281454.29810000000	110257.17636900000	47.29301330800	-122.27985136400
2	4	3030	1132	1279754.73040000000	107029.59810300000	47.28407860520	-122.28645309700
2	4	3030	1133	1276001.72312000000	107484.10161600000	47.28512930280	-122.30160484400
2	4	3020	1134	1274037.85538000000	111143.34276200000	47.29505609790	-122.30979861700
2	4	3010	1135	1273790.93954000000	107682.04115400000	47.28555578370	-122.31052583500
2	4	3010	1136	1272115.18827000000	107238.62440700000	47.28425201270	-122.31724154300
2	4	3020	1137	1270633.25066000000	111198.82279500000	47.29502817280	-122.32351963700
2	4	3010	1138	1269647.45443000000	108076.74082800000	47.28641825160	-122.32724726600
2	4	3010	1139	1267527.34193000000	112000.12057100000	47.29705893450	-122.33609606300
2	4	3010	1140	1266545.07071000000	108476.78573900000	47.28734912430	-122.33977589700
2	4	3010	1141	1264237.81553000000	108945.87196000000	47.28851069080	-122.34910722300
2	4	3010	1142	1262542.69631000000	110672.14409900000	47.29315077610	-122.35607324200
2	4	3010	1143	1260405.59376000000	110424.56012600000	47.29235594440	-122.36466343400
2	4	3010	1144	1258145.50264000000	110907.59259400000	47.29355587260	-122.37380759800
2	4	3010	1145	1263967.55599000000	105215.66050100000	47.27827171110	-122.34990015600
2	4	3010	1146	1267650.93696000000	104086.75339100000	47.27537567290	-122.33497571500
2	4	3010	1147	1271022.68455000000	103313.99109700000	47.27343701100	-122.32133614700
2	4	3010	1148	1268796.01930000000	99558.51241120000	47.26302498180	-122.33000955100
2	4	3030	1149	1272605.52726000000	100729.38497300000	47.26643658340	-122.31476085300
2	4	3030	1150	1274743.04321000000	98709.98033600000	47.26101362300	-122.30599884900
2	4	3030	1151	1275829.49395000000	103142.44678100000	47.27322001970	-122.30196539800
