"city_id","income_max","income_min","persons_max","persons_min","total_number_of_households","workers_max","workers_min","year"
91,-1,0,1,1,36,-1,0,2030
91,-1,0,2,2,94,-1,0,2030
91,-1,0,3,3,45,-1,0,2030
91,-1,0,4,4,59,-1,0,2030
91,-1,0,5,5,20,-1,0,2030
91,-1,0,6,6,14,-1,0,2030
91,-1,0,-1,7,2,-1,0,2030
91,-1,0,1,1,39,-1,0,2035
91,-1,0,2,2,103,-1,0,2035
91,-1,0,3,3,47,-1,0,2035
91,-1,0,4,4,61,-1,0,2035
91,-1,0,5,5,21,-1,0,2035
91,-1,0,6,6,15,-1,0,2035
91,-1,0,-1,7,2,-1,0,2035
91,-1,0,1,1,43,-1,0,2040
91,-1,0,2,2,115,-1,0,2040
91,-1,0,3,3,48,-1,0,2040
91,-1,0,4,4,62,-1,0,2040
91,-1,0,5,5,21,-1,0,2040
91,-1,0,6,6,15,-1,0,2040
91,-1,0,-1,7,2,-1,0,2040
91,-1,0,1,1,47,-1,0,2045
91,-1,0,2,2,124,-1,0,2045
91,-1,0,3,3,50,-1,0,2045
91,-1,0,4,4,64,-1,0,2045
91,-1,0,5,5,22,-1,0,2045
91,-1,0,6,6,16,-1,0,2045
91,-1,0,-1,7,2,-1,0,2045
91,-1,0,1,1,50,-1,0,2050
91,-1,0,2,2,131,-1,0,2050
91,-1,0,3,3,52,-1,0,2050
91,-1,0,4,4,66,-1,0,2050
91,-1,0,5,5,23,-1,0,2050
91,-1,0,6,6,17,-1,0,2050
91,-1,0,-1,7,2,-1,0,2050
92,-1,0,1,1,469,-1,0,2020
92,-1,0,2,2,737,-1,0,2020
92,-1,0,3,3,283,-1,0,2020
92,-1,0,4,4,277,-1,0,2020
92,-1,0,5,5,109,-1,0,2020
92,-1,0,6,6,43,-1,0,2020
92,-1,0,-1,7,22,-1,0,2020
92,-1,0,1,1,575,-1,0,2025
92,-1,0,2,2,903,-1,0,2025
92,-1,0,3,3,325,-1,0,2025
92,-1,0,4,4,318,-1,0,2025
92,-1,0,5,5,125,-1,0,2025
92,-1,0,6,6,49,-1,0,2025
92,-1,0,-1,7,25,-1,0,2025
92,-1,0,1,1,691,-1,0,2030
92,-1,0,2,2,1086,-1,0,2030
92,-1,0,3,3,363,-1,0,2030
92,-1,0,4,4,355,-1,0,2030
92,-1,0,5,5,140,-1,0,2030
92,-1,0,6,6,55,-1,0,2030
92,-1,0,-1,7,28,-1,0,2030
92,-1,0,1,1,810,-1,0,2035
92,-1,0,2,2,1273,-1,0,2035
92,-1,0,3,3,395,-1,0,2035
92,-1,0,4,4,386,-1,0,2035
92,-1,0,5,5,152,-1,0,2035
92,-1,0,6,6,60,-1,0,2035
92,-1,0,-1,7,30,-1,0,2035
92,-1,0,1,1,935,-1,0,2040
92,-1,0,2,2,1470,-1,0,2040
92,-1,0,3,3,424,-1,0,2040
92,-1,0,4,4,414,-1,0,2040
92,-1,0,5,5,163,-1,0,2040
92,-1,0,6,6,64,-1,0,2040
92,-1,0,-1,7,32,-1,0,2040
92,-1,0,1,1,1059,-1,0,2045
92,-1,0,2,2,1665,-1,0,2045
92,-1,0,3,3,454,-1,0,2045
92,-1,0,4,4,443,-1,0,2045
92,-1,0,5,5,174,-1,0,2045
92,-1,0,6,6,68,-1,0,2045
92,-1,0,-1,7,34,-1,0,2045
92,-1,0,1,1,1164,-1,0,2050
92,-1,0,2,2,1830,-1,0,2050
92,-1,0,3,3,488,-1,0,2050
92,-1,0,4,4,476,-1,0,2050
92,-1,0,5,5,187,-1,0,2050
92,-1,0,6,6,73,-1,0,2050
92,-1,0,-1,7,37,-1,0,2050
93,-1,0,1,1,34,-1,0,2020
93,-1,0,2,2,52,-1,0,2020
93,-1,0,3,3,41,-1,0,2020
93,-1,0,4,4,33,-1,0,2020
93,-1,0,5,5,8,-1,0,2020
93,-1,0,6,6,6,-1,0,2020
93,-1,0,-1,7,6,-1,0,2020
93,-1,0,1,1,37,-1,0,2025
93,-1,0,2,2,57,-1,0,2025
93,-1,0,3,3,43,-1,0,2025
93,-1,0,4,4,35,-1,0,2025
93,-1,0,5,5,8,-1,0,2025
93,-1,0,6,6,6,-1,0,2025
93,-1,0,-1,7,6,-1,0,2025
93,-1,0,1,1,41,-1,0,2030
93,-1,0,2,2,63,-1,0,2030
93,-1,0,3,3,46,-1,0,2030
93,-1,0,4,4,37,-1,0,2030
93,-1,0,5,5,9,-1,0,2030
93,-1,0,6,6,6,-1,0,2030
93,-1,0,-1,7,6,-1,0,2030
93,-1,0,1,1,45,-1,0,2035
93,-1,0,2,2,68,-1,0,2035
93,-1,0,3,3,48,-1,0,2035
93,-1,0,4,4,39,-1,0,2035
93,-1,0,5,5,9,-1,0,2035
93,-1,0,6,6,6,-1,0,2035
93,-1,0,-1,7,6,-1,0,2035
93,-1,0,1,1,50,-1,0,2040
93,-1,0,2,2,75,-1,0,2040
93,-1,0,3,3,50,-1,0,2040
93,-1,0,4,4,41,-1,0,2040
93,-1,0,5,5,9,-1,0,2040
93,-1,0,6,6,6,-1,0,2040
93,-1,0,-1,7,6,-1,0,2040
93,-1,0,1,1,54,-1,0,2045
93,-1,0,2,2,81,-1,0,2045
93,-1,0,3,3,52,-1,0,2045
93,-1,0,4,4,43,-1,0,2045
93,-1,0,5,5,9,-1,0,2045
93,-1,0,6,6,6,-1,0,2045
93,-1,0,-1,7,6,-1,0,2045
93,-1,0,1,1,57,-1,0,2050
93,-1,0,2,2,86,-1,0,2050
93,-1,0,3,3,54,-1,0,2050
93,-1,0,4,4,45,-1,0,2050
93,-1,0,5,5,9,-1,0,2050
93,-1,0,6,6,6,-1,0,2050
93,-1,0,-1,7,6,-1,0,2050
94,-1,0,1,1,4914,-1,0,2020
94,-1,0,2,2,4975,-1,0,2020
94,-1,0,3,3,2481,-1,0,2020
94,-1,0,4,4,2108,-1,0,2020
94,-1,0,5,5,998,-1,0,2020
94,-1,0,6,6,385,-1,0,2020
94,-1,0,-1,7,274,-1,0,2020
94,-1,0,1,1,5834,-1,0,2025
94,-1,0,2,2,5907,-1,0,2025
94,-1,0,3,3,2817,-1,0,2025
94,-1,0,4,4,2394,-1,0,2025
94,-1,0,5,5,1133,-1,0,2025
94,-1,0,6,6,437,-1,0,2025
94,-1,0,-1,7,311,-1,0,2025
94,-1,0,1,1,6853,-1,0,2030
94,-1,0,2,2,6939,-1,0,2030
94,-1,0,3,3,3119,-1,0,2030
94,-1,0,4,4,2651,-1,0,2030
94,-1,0,5,5,1254,-1,0,2030
94,-1,0,6,6,484,-1,0,2030
94,-1,0,-1,7,344,-1,0,2030
94,-1,0,1,1,7901,-1,0,2035
94,-1,0,2,2,8001,-1,0,2035
94,-1,0,3,3,3382,-1,0,2035
94,-1,0,4,4,2874,-1,0,2035
94,-1,0,5,5,1360,-1,0,2035
94,-1,0,6,6,525,-1,0,2035
94,-1,0,-1,7,373,-1,0,2035
94,-1,0,1,1,9002,-1,0,2040
94,-1,0,2,2,9116,-1,0,2040
94,-1,0,3,3,3616,-1,0,2040
94,-1,0,4,4,3073,-1,0,2040
94,-1,0,5,5,1454,-1,0,2040
94,-1,0,6,6,561,-1,0,2040
94,-1,0,-1,7,399,-1,0,2040
94,-1,0,1,1,10095,-1,0,2045
94,-1,0,2,2,10223,-1,0,2045
94,-1,0,3,3,3854,-1,0,2045
94,-1,0,4,4,3275,-1,0,2045
94,-1,0,5,5,1550,-1,0,2045
94,-1,0,6,6,598,-1,0,2045
94,-1,0,-1,7,425,-1,0,2045
94,-1,0,1,1,11023,-1,0,2050
94,-1,0,2,2,11163,-1,0,2050
94,-1,0,3,3,4117,-1,0,2050
94,-1,0,4,4,3498,-1,0,2050
94,-1,0,5,5,1656,-1,0,2050
94,-1,0,6,6,639,-1,0,2050
94,-1,0,-1,7,454,-1,0,2050
95,-1,0,1,1,16597,-1,0,2020
95,-1,0,2,2,14973,-1,0,2020
95,-1,0,3,3,7390,-1,0,2020
95,-1,0,4,4,5605,-1,0,2020
95,-1,0,5,5,2612,-1,0,2020
95,-1,0,6,6,1132,-1,0,2020
95,-1,0,-1,7,892,-1,0,2020
95,-1,0,1,1,19637,-1,0,2025
95,-1,0,2,2,17715,-1,0,2025
95,-1,0,3,3,8444,-1,0,2025
95,-1,0,4,4,6404,-1,0,2025
95,-1,0,5,5,2984,-1,0,2025
95,-1,0,6,6,1293,-1,0,2025
95,-1,0,-1,7,1019,-1,0,2025
95,-1,0,1,1,22988,-1,0,2030
95,-1,0,2,2,20738,-1,0,2030
95,-1,0,3,3,9391,-1,0,2030
95,-1,0,4,4,7122,-1,0,2030
95,-1,0,5,5,3319,-1,0,2030
95,-1,0,6,6,1438,-1,0,2030
95,-1,0,-1,7,1133,-1,0,2030
95,-1,0,1,1,26432,-1,0,2035
95,-1,0,2,2,23845,-1,0,2035
95,-1,0,3,3,10216,-1,0,2035
95,-1,0,4,4,7747,-1,0,2035
95,-1,0,5,5,3610,-1,0,2035
95,-1,0,6,6,1564,-1,0,2035
95,-1,0,-1,7,1232,-1,0,2035
95,-1,0,1,1,30041,-1,0,2040
95,-1,0,2,2,27100,-1,0,2040
95,-1,0,3,3,10955,-1,0,2040
95,-1,0,4,4,8307,-1,0,2040
95,-1,0,5,5,3871,-1,0,2040
95,-1,0,6,6,1677,-1,0,2040
95,-1,0,-1,7,1321,-1,0,2040
95,-1,0,1,1,33621,-1,0,2045
95,-1,0,2,2,30330,-1,0,2045
95,-1,0,3,3,11703,-1,0,2045
95,-1,0,4,4,8874,-1,0,2045
95,-1,0,5,5,4135,-1,0,2045
95,-1,0,6,6,1792,-1,0,2045
95,-1,0,-1,7,1411,-1,0,2045
95,-1,0,1,1,36673,-1,0,2050
95,-1,0,2,2,33084,-1,0,2050
95,-1,0,3,3,12530,-1,0,2050
95,-1,0,4,4,9501,-1,0,2050
95,-1,0,5,5,4427,-1,0,2050
95,-1,0,6,6,1919,-1,0,2050
95,-1,0,-1,7,1511,-1,0,2050
96,-1,0,1,1,292,-1,0,2020
96,-1,0,2,2,822,-1,0,2020
96,-1,0,3,3,525,-1,0,2020
96,-1,0,4,4,496,-1,0,2020
96,-1,0,5,5,146,-1,0,2020
96,-1,0,6,6,50,-1,0,2020
96,-1,0,-1,7,26,-1,0,2020
96,-1,0,1,1,301,-1,0,2025
96,-1,0,2,2,848,-1,0,2025
96,-1,0,3,3,550,-1,0,2025
96,-1,0,4,4,520,-1,0,2025
96,-1,0,5,5,153,-1,0,2025
96,-1,0,6,6,52,-1,0,2025
96,-1,0,-1,7,27,-1,0,2025
96,-1,0,1,1,319,-1,0,2030
96,-1,0,2,2,899,-1,0,2030
96,-1,0,3,3,568,-1,0,2030
96,-1,0,4,4,537,-1,0,2030
96,-1,0,5,5,158,-1,0,2030
96,-1,0,6,6,54,-1,0,2030
96,-1,0,-1,7,28,-1,0,2030
96,-1,0,1,1,340,-1,0,2035
96,-1,0,2,2,959,-1,0,2035
96,-1,0,3,3,579,-1,0,2035
96,-1,0,4,4,547,-1,0,2035
96,-1,0,5,5,161,-1,0,2035
96,-1,0,6,6,55,-1,0,2035
96,-1,0,-1,7,29,-1,0,2035
96,-1,0,1,1,364,-1,0,2040
96,-1,0,2,2,1026,-1,0,2040
96,-1,0,3,3,586,-1,0,2040
96,-1,0,4,4,553,-1,0,2040
96,-1,0,5,5,163,-1,0,2040
96,-1,0,6,6,56,-1,0,2040
96,-1,0,-1,7,29,-1,0,2040
96,-1,0,1,1,387,-1,0,2045
96,-1,0,2,2,1091,-1,0,2045
96,-1,0,3,3,594,-1,0,2045
96,-1,0,4,4,561,-1,0,2045
96,-1,0,5,5,165,-1,0,2045
96,-1,0,6,6,57,-1,0,2045
96,-1,0,-1,7,29,-1,0,2045
96,-1,0,1,1,403,-1,0,2050
96,-1,0,2,2,1136,-1,0,2050
96,-1,0,3,3,608,-1,0,2050
96,-1,0,4,4,575,-1,0,2050
96,-1,0,5,5,169,-1,0,2050
96,-1,0,6,6,58,-1,0,2050
96,-1,0,-1,7,30,-1,0,2050
97,-1,0,1,1,93,-1,0,2020
97,-1,0,2,2,174,-1,0,2020
97,-1,0,3,3,173,-1,0,2020
97,-1,0,4,4,143,-1,0,2020
97,-1,0,5,5,41,-1,0,2020
97,-1,0,6,6,18,-1,0,2020
97,-1,0,-1,7,1,-1,0,2020
97,-1,0,1,1,98,-1,0,2025
97,-1,0,2,2,184,-1,0,2025
97,-1,0,3,3,183,-1,0,2025
97,-1,0,4,4,151,-1,0,2025
97,-1,0,5,5,43,-1,0,2025
97,-1,0,6,6,19,-1,0,2025
97,-1,0,-1,7,1,-1,0,2025
97,-1,0,1,1,107,-1,0,2030
97,-1,0,2,2,200,-1,0,2030
97,-1,0,3,3,190,-1,0,2030
97,-1,0,4,4,157,-1,0,2030
97,-1,0,5,5,45,-1,0,2030
97,-1,0,6,6,20,-1,0,2030
97,-1,0,-1,7,1,-1,0,2030
97,-1,0,1,1,117,-1,0,2035
97,-1,0,2,2,218,-1,0,2035
97,-1,0,3,3,195,-1,0,2035
97,-1,0,4,4,161,-1,0,2035
97,-1,0,5,5,46,-1,0,2035
97,-1,0,6,6,21,-1,0,2035
97,-1,0,-1,7,1,-1,0,2035
97,-1,0,1,1,128,-1,0,2040
97,-1,0,2,2,239,-1,0,2040
97,-1,0,3,3,199,-1,0,2040
97,-1,0,4,4,164,-1,0,2040
97,-1,0,5,5,47,-1,0,2040
97,-1,0,6,6,21,-1,0,2040
97,-1,0,-1,7,1,-1,0,2040
97,-1,0,1,1,138,-1,0,2045
97,-1,0,2,2,259,-1,0,2045
97,-1,0,3,3,204,-1,0,2045
97,-1,0,4,4,168,-1,0,2045
97,-1,0,5,5,48,-1,0,2045
97,-1,0,6,6,21,-1,0,2045
97,-1,0,-1,7,1,-1,0,2045
97,-1,0,1,1,146,-1,0,2050
97,-1,0,2,2,274,-1,0,2050
97,-1,0,3,3,210,-1,0,2050
97,-1,0,4,4,173,-1,0,2050
97,-1,0,5,5,49,-1,0,2050
97,-1,0,6,6,22,-1,0,2050
97,-1,0,-1,7,1,-1,0,2050
98,-1,0,1,1,5603,-1,0,2020
98,-1,0,2,2,6846,-1,0,2020
98,-1,0,3,3,2820,-1,0,2020
98,-1,0,4,4,2135,-1,0,2020
98,-1,0,5,5,714,-1,0,2020
98,-1,0,6,6,212,-1,0,2020
98,-1,0,-1,7,114,-1,0,2020
98,-1,0,1,1,5829,-1,0,2025
98,-1,0,2,2,7123,-1,0,2025
98,-1,0,3,3,2966,-1,0,2025
98,-1,0,4,4,2245,-1,0,2025
98,-1,0,5,5,751,-1,0,2025
98,-1,0,6,6,223,-1,0,2025
98,-1,0,-1,7,120,-1,0,2025
98,-1,0,1,1,6159,-1,0,2030
98,-1,0,2,2,7526,-1,0,2030
98,-1,0,3,3,3055,-1,0,2030
98,-1,0,4,4,2313,-1,0,2030
98,-1,0,5,5,774,-1,0,2030
98,-1,0,6,6,230,-1,0,2030
98,-1,0,-1,7,124,-1,0,2030
98,-1,0,1,1,6513,-1,0,2035
98,-1,0,2,2,7958,-1,0,2035
98,-1,0,3,3,3099,-1,0,2035
98,-1,0,4,4,2347,-1,0,2035
98,-1,0,5,5,785,-1,0,2035
98,-1,0,6,6,233,-1,0,2035
98,-1,0,-1,7,126,-1,0,2035
98,-1,0,1,1,6902,-1,0,2040
98,-1,0,2,2,8434,-1,0,2040
98,-1,0,3,3,3119,-1,0,2040
98,-1,0,4,4,2362,-1,0,2040
98,-1,0,5,5,790,-1,0,2040
98,-1,0,6,6,235,-1,0,2040
98,-1,0,-1,7,127,-1,0,2040
98,-1,0,1,1,7277,-1,0,2045
98,-1,0,2,2,8892,-1,0,2045
98,-1,0,3,3,3148,-1,0,2045
98,-1,0,4,4,2384,-1,0,2045
98,-1,0,5,5,797,-1,0,2045
98,-1,0,6,6,237,-1,0,2045
98,-1,0,-1,7,128,-1,0,2045
98,-1,0,1,1,7564,-1,0,2050
98,-1,0,2,2,9243,-1,0,2050
98,-1,0,3,3,3218,-1,0,2050
98,-1,0,4,4,2437,-1,0,2050
98,-1,0,5,5,815,-1,0,2050
98,-1,0,6,6,242,-1,0,2050
98,-1,0,-1,7,131,-1,0,2050
99,-1,0,1,1,141,-1,0,2020
99,-1,0,2,2,323,-1,0,2020
99,-1,0,3,3,235,-1,0,2020
99,-1,0,4,4,226,-1,0,2020
99,-1,0,5,5,81,-1,0,2020
99,-1,0,6,6,38,-1,0,2020
99,-1,0,-1,7,23,-1,0,2020
99,-1,0,1,1,153,-1,0,2025
99,-1,0,2,2,351,-1,0,2025
99,-1,0,3,3,254,-1,0,2025
99,-1,0,4,4,244,-1,0,2025
99,-1,0,5,5,87,-1,0,2025
99,-1,0,6,6,41,-1,0,2025
99,-1,0,-1,7,25,-1,0,2025
99,-1,0,1,1,170,-1,0,2030
99,-1,0,2,2,389,-1,0,2030
99,-1,0,3,3,270,-1,0,2030
99,-1,0,4,4,259,-1,0,2030
99,-1,0,5,5,92,-1,0,2030
99,-1,0,6,6,44,-1,0,2030
99,-1,0,-1,7,27,-1,0,2030
99,-1,0,1,1,188,-1,0,2035
99,-1,0,2,2,431,-1,0,2035
99,-1,0,3,3,282,-1,0,2035
99,-1,0,4,4,270,-1,0,2035
99,-1,0,5,5,96,-1,0,2035
99,-1,0,6,6,46,-1,0,2035
99,-1,0,-1,7,28,-1,0,2035
99,-1,0,1,1,208,-1,0,2040
99,-1,0,2,2,478,-1,0,2040
99,-1,0,3,3,293,-1,0,2040
99,-1,0,4,4,280,-1,0,2040
99,-1,0,5,5,100,-1,0,2040
99,-1,0,6,6,48,-1,0,2040
99,-1,0,-1,7,29,-1,0,2040
99,-1,0,1,1,228,-1,0,2045
99,-1,0,2,2,523,-1,0,2045
99,-1,0,3,3,304,-1,0,2045
99,-1,0,4,4,290,-1,0,2045
99,-1,0,5,5,104,-1,0,2045
99,-1,0,6,6,50,-1,0,2045
99,-1,0,-1,7,30,-1,0,2045
99,-1,0,1,1,243,-1,0,2050
99,-1,0,2,2,559,-1,0,2050
99,-1,0,3,3,317,-1,0,2050
99,-1,0,4,4,302,-1,0,2050
99,-1,0,5,5,108,-1,0,2050
99,-1,0,6,6,52,-1,0,2050
99,-1,0,-1,7,31,-1,0,2050
100,-1,0,1,1,2254,-1,0,2020
100,-1,0,2,2,3154,-1,0,2020
100,-1,0,3,3,1262,-1,0,2020
100,-1,0,4,4,1125,-1,0,2020
100,-1,0,5,5,411,-1,0,2020
100,-1,0,6,6,177,-1,0,2020
100,-1,0,-1,7,50,-1,0,2020
100,-1,0,1,1,2298,-1,0,2025
100,-1,0,2,2,3216,-1,0,2025
100,-1,0,3,3,1316,-1,0,2025
100,-1,0,4,4,1173,-1,0,2025
100,-1,0,5,5,429,-1,0,2025
100,-1,0,6,6,185,-1,0,2025
100,-1,0,-1,7,52,-1,0,2025
100,-1,0,1,1,2386,-1,0,2030
100,-1,0,2,2,3339,-1,0,2030
100,-1,0,3,3,1347,-1,0,2030
100,-1,0,4,4,1200,-1,0,2030
100,-1,0,5,5,439,-1,0,2030
100,-1,0,6,6,189,-1,0,2030
100,-1,0,-1,7,53,-1,0,2030
100,-1,0,1,1,2484,-1,0,2035
100,-1,0,2,2,3476,-1,0,2035
100,-1,0,3,3,1360,-1,0,2035
100,-1,0,4,4,1212,-1,0,2035
100,-1,0,5,5,443,-1,0,2035
100,-1,0,6,6,191,-1,0,2035
100,-1,0,-1,7,54,-1,0,2035
100,-1,0,1,1,2595,-1,0,2040
100,-1,0,2,2,3632,-1,0,2040
100,-1,0,3,3,1363,-1,0,2040
100,-1,0,4,4,1215,-1,0,2040
100,-1,0,5,5,444,-1,0,2040
100,-1,0,6,6,191,-1,0,2040
100,-1,0,-1,7,54,-1,0,2040
100,-1,0,1,1,2701,-1,0,2045
100,-1,0,2,2,3780,-1,0,2045
100,-1,0,3,3,1370,-1,0,2045
100,-1,0,4,4,1222,-1,0,2045
100,-1,0,5,5,446,-1,0,2045
100,-1,0,6,6,192,-1,0,2045
100,-1,0,-1,7,54,-1,0,2045
100,-1,0,1,1,2775,-1,0,2050
100,-1,0,2,2,3883,-1,0,2050
100,-1,0,3,3,1394,-1,0,2050
100,-1,0,4,4,1243,-1,0,2050
100,-1,0,5,5,454,-1,0,2050
100,-1,0,6,6,195,-1,0,2050
100,-1,0,-1,7,55,-1,0,2050
101,-1,0,1,1,2758,-1,0,2020
101,-1,0,2,2,2930,-1,0,2020
101,-1,0,3,3,1613,-1,0,2020
101,-1,0,4,4,1131,-1,0,2020
101,-1,0,5,5,435,-1,0,2020
101,-1,0,6,6,175,-1,0,2020
101,-1,0,-1,7,124,-1,0,2020
101,-1,0,1,1,2966,-1,0,2025
101,-1,0,2,2,3151,-1,0,2025
101,-1,0,3,3,1720,-1,0,2025
101,-1,0,4,4,1206,-1,0,2025
101,-1,0,5,5,464,-1,0,2025
101,-1,0,6,6,187,-1,0,2025
101,-1,0,-1,7,132,-1,0,2025
101,-1,0,1,1,3230,-1,0,2030
101,-1,0,2,2,3431,-1,0,2030
101,-1,0,3,3,1802,-1,0,2030
101,-1,0,4,4,1263,-1,0,2030
101,-1,0,5,5,486,-1,0,2030
101,-1,0,6,6,196,-1,0,2030
101,-1,0,-1,7,138,-1,0,2030
101,-1,0,1,1,3506,-1,0,2035
101,-1,0,2,2,3724,-1,0,2035
101,-1,0,3,3,1861,-1,0,2035
101,-1,0,4,4,1304,-1,0,2035
101,-1,0,5,5,502,-1,0,2035
101,-1,0,6,6,202,-1,0,2035
101,-1,0,-1,7,143,-1,0,2035
101,-1,0,1,1,3805,-1,0,2040
101,-1,0,2,2,4041,-1,0,2040
101,-1,0,3,3,1906,-1,0,2040
101,-1,0,4,4,1336,-1,0,2040
101,-1,0,5,5,514,-1,0,2040
101,-1,0,6,6,207,-1,0,2040
101,-1,0,-1,7,146,-1,0,2040
101,-1,0,1,1,4096,-1,0,2045
101,-1,0,2,2,4350,-1,0,2045
101,-1,0,3,3,1955,-1,0,2045
101,-1,0,4,4,1370,-1,0,2045
101,-1,0,5,5,527,-1,0,2045
101,-1,0,6,6,212,-1,0,2045
101,-1,0,-1,7,150,-1,0,2045
101,-1,0,1,1,4331,-1,0,2050
101,-1,0,2,2,4599,-1,0,2050
101,-1,0,3,3,2023,-1,0,2050
101,-1,0,4,4,1418,-1,0,2050
101,-1,0,5,5,545,-1,0,2050
101,-1,0,6,6,219,-1,0,2050
101,-1,0,-1,7,155,-1,0,2050
102,-1,0,1,1,2788,-1,0,2020
102,-1,0,2,2,3862,-1,0,2020
102,-1,0,3,3,2508,-1,0,2020
102,-1,0,4,4,1850,-1,0,2020
102,-1,0,5,5,757,-1,0,2020
102,-1,0,6,6,310,-1,0,2020
102,-1,0,-1,7,218,-1,0,2020
102,-1,0,1,1,3205,-1,0,2025
102,-1,0,2,2,4440,-1,0,2025
102,-1,0,3,3,2695,-1,0,2025
102,-1,0,4,4,1988,-1,0,2025
102,-1,0,5,5,813,-1,0,2025
102,-1,0,6,6,333,-1,0,2025
102,-1,0,-1,7,234,-1,0,2025
102,-1,0,1,1,3689,-1,0,2030
102,-1,0,2,2,5110,-1,0,2030
102,-1,0,3,3,2848,-1,0,2030
102,-1,0,4,4,2101,-1,0,2030
102,-1,0,5,5,859,-1,0,2030
102,-1,0,6,6,352,-1,0,2030
102,-1,0,-1,7,247,-1,0,2030
102,-1,0,1,1,4194,-1,0,2035
102,-1,0,2,2,5810,-1,0,2035
102,-1,0,3,3,2966,-1,0,2035
102,-1,0,4,4,2188,-1,0,2035
102,-1,0,5,5,894,-1,0,2035
102,-1,0,6,6,367,-1,0,2035
102,-1,0,-1,7,257,-1,0,2035
102,-1,0,1,1,4730,-1,0,2040
102,-1,0,2,2,6552,-1,0,2040
102,-1,0,3,3,3061,-1,0,2040
102,-1,0,4,4,2258,-1,0,2040
102,-1,0,5,5,923,-1,0,2040
102,-1,0,6,6,379,-1,0,2040
102,-1,0,-1,7,265,-1,0,2040
102,-1,0,1,1,5259,-1,0,2045
102,-1,0,2,2,7284,-1,0,2045
102,-1,0,3,3,3160,-1,0,2045
102,-1,0,4,4,2331,-1,0,2045
102,-1,0,5,5,953,-1,0,2045
102,-1,0,6,6,391,-1,0,2045
102,-1,0,-1,7,274,-1,0,2045
102,-1,0,1,1,5703,-1,0,2050
102,-1,0,2,2,7898,-1,0,2050
102,-1,0,3,3,3286,-1,0,2050
102,-1,0,4,4,2424,-1,0,2050
102,-1,0,5,5,991,-1,0,2050
102,-1,0,6,6,407,-1,0,2050
102,-1,0,-1,7,285,-1,0,2050
103,-1,0,1,1,2462,-1,0,2020
103,-1,0,2,2,4813,-1,0,2020
103,-1,0,3,3,3493,-1,0,2020
103,-1,0,4,4,3466,-1,0,2020
103,-1,0,5,5,1367,-1,0,2020
103,-1,0,6,6,475,-1,0,2020
103,-1,0,-1,7,269,-1,0,2020
103,-1,0,1,1,2703,-1,0,2025
103,-1,0,2,2,5284,-1,0,2025
103,-1,0,3,3,3762,-1,0,2025
103,-1,0,4,4,3733,-1,0,2025
103,-1,0,5,5,1472,-1,0,2025
103,-1,0,6,6,512,-1,0,2025
103,-1,0,-1,7,290,-1,0,2025
103,-1,0,1,1,3017,-1,0,2030
103,-1,0,2,2,5899,-1,0,2030
103,-1,0,3,3,3987,-1,0,2030
103,-1,0,4,4,3956,-1,0,2030
103,-1,0,5,5,1560,-1,0,2030
103,-1,0,6,6,543,-1,0,2030
103,-1,0,-1,7,307,-1,0,2030
103,-1,0,1,1,3358,-1,0,2035
103,-1,0,2,2,6566,-1,0,2035
103,-1,0,3,3,4167,-1,0,2035
103,-1,0,4,4,4135,-1,0,2035
103,-1,0,5,5,1630,-1,0,2035
103,-1,0,6,6,568,-1,0,2035
103,-1,0,-1,7,321,-1,0,2035
103,-1,0,1,1,3731,-1,0,2040
103,-1,0,2,2,7296,-1,0,2040
103,-1,0,3,3,4321,-1,0,2040
103,-1,0,4,4,4288,-1,0,2040
103,-1,0,5,5,1690,-1,0,2040
103,-1,0,6,6,589,-1,0,2040
103,-1,0,-1,7,333,-1,0,2040
103,-1,0,1,1,4095,-1,0,2045
103,-1,0,2,2,8009,-1,0,2045
103,-1,0,3,3,4481,-1,0,2045
103,-1,0,4,4,4447,-1,0,2045
103,-1,0,5,5,1753,-1,0,2045
103,-1,0,6,6,611,-1,0,2045
103,-1,0,-1,7,345,-1,0,2045
103,-1,0,1,1,4380,-1,0,2050
103,-1,0,2,2,8566,-1,0,2050
103,-1,0,3,3,4672,-1,0,2050
103,-1,0,4,4,4636,-1,0,2050
103,-1,0,5,5,1828,-1,0,2050
103,-1,0,6,6,637,-1,0,2050
103,-1,0,-1,7,360,-1,0,2050
104,-1,0,1,1,269,-1,0,2020
104,-1,0,2,2,507,-1,0,2020
104,-1,0,3,3,343,-1,0,2020
104,-1,0,4,4,334,-1,0,2020
104,-1,0,5,5,124,-1,0,2020
104,-1,0,6,6,64,-1,0,2020
104,-1,0,-1,7,57,-1,0,2020
104,-1,0,1,1,321,-1,0,2025
104,-1,0,2,2,605,-1,0,2025
104,-1,0,3,3,371,-1,0,2025
104,-1,0,4,4,361,-1,0,2025
104,-1,0,5,5,134,-1,0,2025
104,-1,0,6,6,69,-1,0,2025
104,-1,0,-1,7,62,-1,0,2025
104,-1,0,1,1,381,-1,0,2030
104,-1,0,2,2,718,-1,0,2030
104,-1,0,3,3,395,-1,0,2030
104,-1,0,4,4,384,-1,0,2030
104,-1,0,5,5,143,-1,0,2030
104,-1,0,6,6,73,-1,0,2030
104,-1,0,-1,7,66,-1,0,2030
104,-1,0,1,1,444,-1,0,2035
104,-1,0,2,2,836,-1,0,2035
104,-1,0,3,3,415,-1,0,2035
104,-1,0,4,4,403,-1,0,2035
