county_id,census_2020_block_id,census_2020_tract_id,faz_id,zone_id,city_id,control_id,control_hct_id,target_id,cnt,"census_2020_tract_geoid","census_2020_block_geoid"
33,24688,462,5546,1788,19,64,64,64,16,"53033032307","530330323073017"
33,24689,462,5546,1788,19,64,64,64,21,"53033032307","530330323073018"
33,24690,462,5546,1788,19,64,64,64,27,"53033032307","530330323073019"
33,24691,462,5546,1788,19,64,64,64,12,"53033032307","530330323074000"
33,24692,462,5546,1788,19,64,64,64,18,"53033032307","530330323074001"
33,24693,462,5546,1788,19,64,64,64,28,"53033032307","530330323074002"
33,24694,462,5546,1788,19,64,64,64,26,"53033032307","530330323074003"
33,24695,462,5546,1788,19,64,64,64,26,"53033032307","530330323074004"
33,24696,462,5546,1788,19,64,64,64,32,"53033032307","530330323074005"
33,24697,462,5546,1788,19,64,64,64,26,"53033032307","530330323074006"
33,24698,462,5546,1786,19,64,64,64,49,"53033032307","530330323074007"
33,24699,462,5546,1786,19,64,64,64,205,"53033032307","530330323074008"
33,24700,462,5546,1786,19,64,64,64,23,"53033032307","530330323074009"
33,24701,462,5546,1788,19,64,64,64,45,"53033032307","530330323074010"
33,24702,462,5546,1788,19,64,64,64,35,"53033032307","530330323074011"
33,24703,462,5546,1788,19,64,64,64,34,"53033032307","530330323074012"
33,24704,462,5546,1788,19,64,64,64,54,"53033032307","530330323074013"
33,24705,462,5546,1788,19,64,64,64,41,"53033032307","530330323074014"
33,24706,462,5546,1788,19,64,64,64,7,"53033032307","530330323074015"
33,24707,463,4706,1891,19,64,64,64,27,"53033032311","530330323111000"
33,24708,463,4706,1891,19,64,64,64,29,"53033032311","530330323111001"
33,24709,463,4706,1890,19,64,64,64,56,"53033032311","530330323111002"
33,24710,463,4706,1890,19,64,64,64,2,"53033032311","530330323111003"
33,24711,463,4706,1890,19,64,64,64,1,"53033032311","530330323111004"
33,24712,463,4706,1890,19,64,64,64,47,"53033032311","530330323111005"
33,24713,463,4706,1890,19,64,64,64,2,"53033032311","530330323111006"
33,24714,463,4706,1891,19,64,64,64,17,"53033032311","530330323111007"
33,24715,463,4706,1891,19,64,64,64,36,"53033032311","530330323111008"
33,24716,463,4706,1891,19,64,64,64,102,"53033032311","530330323111009"
33,24717,463,4706,1890,19,64,64,64,10,"53033032311","530330323111010"
33,24718,463,4706,1890,19,64,64,64,4,"53033032311","530330323111011"
33,24719,463,4706,1890,19,64,64,64,84,"53033032311","530330323111012"
33,24720,463,4706,1890,19,64,64,64,10,"53033032311","530330323111013"
33,24721,463,4706,1890,19,64,64,64,10,"53033032311","530330323111014"
33,24722,463,4706,1891,19,64,64,64,17,"53033032311","530330323111015"
33,24723,463,4706,1892,19,64,64,64,19,"53033032311","530330323111016"
33,24724,463,4706,1892,19,64,64,64,22,"53033032311","530330323111017"
33,24725,463,4706,1892,19,64,64,64,5,"53033032311","530330323111018"
33,24726,463,4706,1892,19,64,64,64,30,"53033032311","530330323111019"
33,24727,463,4706,1890,19,64,64,64,12,"53033032311","530330323111020"
33,24728,463,4706,1891,19,64,64,64,4,"53033032311","530330323111021"
33,24729,463,4706,1888,19,64,64,64,64,"53033032311","530330323112000"
33,24730,463,4706,1888,19,64,64,64,15,"53033032311","530330323112001"
33,24731,463,4706,1885,19,64,64,64,19,"53033032311","530330323112002"
33,24732,463,4706,1885,19,64,64,64,2,"53033032311","530330323112003"
33,24733,463,4706,1888,19,64,64,64,31,"53033032311","530330323112004"
33,24734,463,4706,1888,19,64,64,64,6,"53033032311","530330323112005"
33,24735,463,4706,1888,19,64,64,64,54,"53033032311","530330323112006"
33,24736,463,4706,1888,19,64,64,64,46,"53033032311","530330323112007"
33,24737,463,4706,1888,19,64,64,64,41,"53033032311","530330323112008"
33,24738,463,4706,1888,19,64,64,64,19,"53033032311","530330323112009"
33,24739,463,4706,1886,19,64,64,64,20,"53033032311","530330323112010"
33,24740,463,4706,1886,19,64,64,64,31,"53033032311","530330323112011"
33,24741,463,4706,1886,19,64,64,64,3,"53033032311","530330323112012"
33,24742,463,4706,1886,19,64,64,64,62,"53033032311","530330323112013"
33,24743,463,4706,1886,19,64,64,64,81,"53033032311","530330323112014"
33,24744,463,4706,1886,19,64,64,64,16,"53033032311","530330323112015"
33,24745,463,4706,1886,19,64,64,64,57,"53033032311","530330323112016"
33,24746,463,4706,1886,19,64,64,64,40,"53033032311","530330323112017"
33,24747,463,4706,1886,19,64,64,64,37,"53033032311","530330323112018"
33,24748,463,4706,1886,19,64,64,64,1,"53033032311","530330323112019"
33,24749,463,4706,1887,19,64,64,64,28,"53033032311","530330323113000"
33,24750,463,4706,1887,19,64,64,64,64,"53033032311","530330323113001"
33,24751,463,4706,1887,19,64,64,64,50,"53033032311","530330323113002"
33,24752,463,4706,1887,19,64,64,64,10,"53033032311","530330323113003"
33,24753,463,4706,1887,19,64,64,64,19,"53033032311","530330323113004"
33,24754,463,4706,1887,19,64,64,64,74,"53033032311","530330323113005"
33,24755,463,4706,1887,19,64,64,64,80,"53033032311","530330323113006"
33,24756,463,4706,1887,19,64,64,64,8,"53033032311","530330323113007"
33,24757,463,4706,1888,19,64,64,64,11,"53033032311","530330323113008"
33,24758,463,4706,1885,19,64,64,64,13,"53033032311","530330323113009"
33,24759,463,4706,1885,19,64,64,64,73,"53033032311","530330323113010"
33,24760,463,4706,1885,19,64,64,64,97,"53033032311","530330323113011"
33,24761,463,4706,1885,19,64,64,64,12,"53033032311","530330323113012"
33,24762,463,4706,1885,19,64,64,64,21,"53033032311","530330323113013"
33,24763,463,4706,1892,19,64,64,64,63,"53033032311","530330323114000"
33,24764,463,4706,1889,19,64,64,64,12,"53033032311","530330323114001"
33,24765,463,4706,1889,19,64,64,64,31,"53033032311","530330323114002"
33,24766,463,4706,1889,19,64,64,64,12,"53033032311","530330323114003"
33,24767,463,4706,1892,19,64,64,64,37,"53033032311","530330323114004"
33,24768,463,4706,1892,19,64,64,64,19,"53033032311","530330323114005"
33,24769,463,4706,1892,19,64,64,64,4,"53033032311","530330323114006"
33,24770,463,4706,1889,19,64,64,64,60,"53033032311","530330323114007"
33,24771,463,4706,1889,19,64,64,64,169,"53033032311","530330323114008"
33,24772,463,4706,1889,19,64,64,64,11,"53033032311","530330323114009"
33,24773,463,4706,1889,19,64,64,64,7,"53033032311","530330323114010"
33,24776,463,4706,1889,19,64,64,64,35,"53033032311","530330323114013"
33,24777,463,4706,1889,19,64,64,64,78,"53033032311","530330323114014"
33,24778,463,4706,1889,19,64,64,64,51,"53033032311","530330323114015"
33,24779,463,4706,1889,19,64,64,64,4,"53033032311","530330323114016"
33,24780,464,5426,1930,30,10,10,10,14,"53033032313","530330323131000"
33,24781,464,5426,1930,30,10,1010,10,7,"53033032313","530330323131001"
33,24782,464,5426,1930,30,10,1010,10,9,"53033032313","530330323131002"
33,24783,464,5426,1930,30,10,1010,10,21,"53033032313","530330323131003"
33,24785,464,5426,1930,30,10,1010,10,22,"53033032313","530330323131005"
33,24787,464,5426,1930,30,10,1010,10,22,"53033032313","530330323131007"
33,24788,464,5426,1930,30,10,1010,10,16,"53033032313","530330323131008"
33,24789,464,5426,1930,30,10,1010,10,1,"53033032313","530330323131009"
33,24790,464,5426,1930,30,10,1010,10,7,"53033032313","530330323131010"
33,24791,464,5426,1930,30,10,1010,10,8,"53033032313","530330323131011"
33,24792,464,5426,1930,30,10,1010,10,15,"53033032313","530330323131012"
33,24793,464,5426,1930,30,10,1010,10,13,"53033032313","530330323131013"
33,24794,464,5426,1930,30,10,10,10,8,"53033032313","530330323131014"
33,24795,464,5426,1911,19,64,64,64,131,"53033032313","530330323132000"
33,24796,464,5426,1911,19,64,64,64,18,"53033032313","530330323132001"
33,24797,464,5426,1909,19,64,64,64,7,"53033032313","530330323132002"
33,24798,464,5426,1909,30,10,10,10,28,"53033032313","530330323132003"
33,24799,464,5426,1928,19,64,64,64,130,"53033032313","530330323132004"
33,24800,464,5426,1928,19,64,64,64,35,"53033032313","530330323132005"
33,24801,464,5426,1929,30,10,1010,10,157,"53033032313","530330323132006"
33,24802,464,5426,1930,30,10,10,10,17,"53033032313","530330323132007"
33,24803,464,5426,1930,30,10,10,10,15,"53033032313","530330323132008"
33,24804,464,5426,1931,30,10,10,10,1,"53033032313","530330323132009"
33,24805,464,5426,1930,30,10,10,10,7,"53033032313","530330323132010"
33,24806,464,5426,1929,30,10,1010,10,2,"53033032313","530330323132011"
33,24807,464,5426,1928,19,64,64,64,26,"53033032313","530330323132012"
33,24808,464,5426,1909,30,10,10,10,27,"53033032313","530330323132013"
33,24809,464,4706,1908,30,10,10,10,1,"53033032313","530330323132014"
33,24810,464,5426,1909,30,10,10,10,16,"53033032313","530330323132015"
33,24811,464,5426,1909,39,60,60,60,2,"53033032313","530330323132016"
33,24812,464,5426,1910,19,64,64,64,7,"53033032313","530330323133000"
33,24813,464,5426,1910,30,10,10,10,32,"53033032313","530330323133001"
33,24814,464,5426,1910,30,10,10,10,4,"53033032313","530330323133002"
33,24815,464,5426,1909,30,10,10,10,78,"53033032313","530330323133003"
33,24816,464,5426,1909,30,10,10,10,10,"53033032313","530330323133004"
33,24817,464,5426,1910,19,64,64,64,8,"53033032313","530330323133005"
33,24819,464,5426,1932,30,10,1010,10,2,"53033032313","530330323133007"
33,24820,464,5425,1650,30,10,1010,10,6,"53033032313","530330323133008"
33,24821,464,5426,1909,30,10,10,10,8,"53033032313","530330323133009"
33,24825,464,5425,1650,30,10,1010,10,8,"53033032313","530330323133013"
33,24826,464,5426,1932,30,10,1010,10,8,"53033032313","530330323133014"
33,24827,464,5426,1932,30,10,1010,10,4,"53033032313","530330323133015"
33,24828,464,5426,1649,30,10,1010,10,22,"53033032313","530330323133016"
33,24829,464,5426,1931,30,10,1010,10,22,"53033032313","530330323133017"
33,24830,464,5426,1932,30,10,1010,10,2,"53033032313","530330323133018"
33,24831,464,5426,1649,30,10,1010,10,14,"53033032313","530330323133019"
33,24832,464,5426,1648,39,60,60,60,3,"53033032313","530330323133020"
33,24833,464,5426,1648,39,60,60,60,2,"53033032313","530330323133021"
33,24837,464,5426,1649,30,10,10,10,30,"53033032313","530330323133025"
33,24838,464,5426,1931,30,10,1010,10,15,"53033032313","530330323133026"
33,24840,464,5426,1649,30,10,1010,10,20,"53033032313","530330323133028"
33,24841,464,5426,1930,30,10,1010,10,3,"53033032313","530330323134000"
33,24844,465,5426,1917,19,301,301,64,1,"53033032315","530330323151000"
33,24845,465,5426,1917,19,301,301,64,4,"53033032315","530330323151001"
33,24846,465,5426,1917,19,301,301,64,1,"53033032315","530330323151002"
33,24847,465,5426,1917,19,301,301,64,5,"53033032315","530330323151003"
33,24848,465,5426,1917,19,301,301,64,2,"53033032315","530330323151004"
33,24849,465,5426,1917,19,301,301,64,1,"53033032315","530330323151005"
33,24850,465,5426,1917,19,301,301,64,1,"53033032315","530330323151006"
33,24851,465,5426,1917,19,301,301,64,1,"53033032315","530330323151007"
33,24852,465,5426,1917,19,301,301,64,16,"53033032315","530330323151008"
33,24853,465,5426,1917,19,301,301,64,10,"53033032315","530330323151009"
33,24854,465,5426,1917,19,301,301,64,1,"53033032315","530330323151010"
33,24856,465,5426,1917,19,301,301,64,1,"53033032315","530330323151012"
33,24857,465,5426,1916,19,64,64,64,2,"53033032315","530330323151013"
33,24858,465,5426,1916,19,64,64,64,4,"53033032315","530330323151014"
33,24859,465,5426,1916,19,64,64,64,40,"53033032315","530330323151015"
33,24860,465,5426,1914,19,64,64,64,10,"53033032315","530330323151016"
33,24861,465,5426,1914,19,64,64,64,9,"53033032315","530330323151017"
33,24862,465,5426,1914,39,201,201,62,1,"53033032315","530330323151018"
33,24863,465,5426,1914,19,64,64,64,1,"53033032315","530330323151019"
33,24865,465,5426,1916,19,64,64,64,22,"53033032315","530330323151021"
33,24866,465,5426,1916,39,201,201,62,2,"53033032315","530330323151022"
33,24867,465,5426,1916,19,64,64,64,4,"53033032315","530330323151023"
33,24868,465,5426,1916,19,64,64,64,8,"53033032315","530330323151024"
33,24869,465,5426,1916,19,64,64,64,29,"53033032315","530330323151025"
33,24870,465,5426,1916,19,64,64,64,16,"53033032315","530330323151026"
33,24871,465,5426,1916,19,64,64,64,19,"53033032315","530330323151027"
33,24872,465,5426,1917,19,301,301,64,1,"53033032315","530330323151028"
33,24873,465,5426,1917,19,301,301,64,5,"53033032315","530330323151029"
33,24875,465,5426,1917,19,301,301,64,6,"53033032315","530330323151031"
33,24876,465,5426,1916,19,64,64,64,6,"53033032315","530330323151032"
33,24877,465,5426,1916,19,64,64,64,103,"53033032315","530330323151033"
33,24878,465,5426,1916,19,64,64,64,15,"53033032315","530330323151034"
33,24879,465,5426,1916,19,64,64,64,16,"53033032315","530330323151035"
33,24880,465,5426,1916,19,64,64,64,24,"53033032315","530330323151036"
33,24881,465,5426,1916,19,64,64,64,1,"53033032315","530330323151037"
33,24882,465,5426,1915,19,64,64,64,61,"53033032315","530330323151038"
33,24883,465,5426,1915,19,64,64,64,6,"53033032315","530330323151039"
33,24884,465,5426,1915,19,64,64,64,37,"53033032315","530330323151040"
33,24885,465,5426,1915,19,64,64,64,1,"53033032315","530330323151041"
33,24886,465,5426,1916,19,64,64,64,13,"53033032315","530330323151042"
33,24887,465,5426,1915,19,64,64,64,166,"53033032315","530330323151043"
33,24888,465,5426,1915,19,64,64,64,3,"53033032315","530330323151044"
33,24889,465,5426,1915,19,64,64,64,6,"53033032315","530330323151045"
33,24890,465,5426,1921,19,64,64,64,207,"53033032315","530330323152000"
33,24892,465,5426,1921,19,64,64,64,1,"53033032315","530330323152002"
33,24893,465,5426,1921,19,64,64,64,5,"53033032315","530330323152003"
33,24894,465,5426,1922,19,64,64,64,2,"53033032315","530330323152004"
33,24895,465,5426,1921,19,64,64,64,1,"53033032315","530330323152005"
33,24896,465,5426,1921,19,64,64,64,11,"53033032315","530330323152006"
33,24897,465,5426,1917,19,301,301,64,13,"53033032315","530330323152007"
33,24898,465,5426,1917,19,301,301,64,1,"53033032315","530330323152008"
33,24899,465,5426,1917,19,301,301,64,3,"53033032315","530330323152009"
33,24900,465,5426,1921,19,64,64,64,19,"53033032315","530330323152010"
33,24901,465,5426,1922,19,64,64,64,42,"53033032315","530330323152011"
33,24902,465,5426,1922,19,64,64,64,9,"53033032315","530330323152012"
33,24903,465,5426,1922,19,64,64,64,103,"53033032315","530330323152013"
33,24904,465,5426,1922,19,64,64,64,2,"53033032315","530330323152014"
33,24905,465,5426,1922,19,64,64,64,13,"53033032315","530330323152015"
33,24906,465,5426,1922,19,64,64,64,10,"53033032315","530330323152016"
33,24908,465,5426,1922,19,64,64,64,7,"53033032315","530330323152018"
33,24909,465,5426,1922,19,64,64,64,5,"53033032315","530330323152019"
33,24910,465,5426,1922,19,64,64,64,31,"53033032315","530330323152020"
33,24911,465,5426,1922,19,64,64,64,101,"53033032315","530330323152021"
33,24912,465,5426,1922,19,64,64,64,6,"53033032315","530330323152022"
33,24913,465,5426,1922,19,64,64,64,6,"53033032315","530330323152023"
33,24914,465,5426,1916,19,64,64,64,27,"53033032315","530330323152024"
33,24916,465,5426,1921,19,64,64,64,4,"53033032315","530330323152026"
33,24917,465,5426,1921,19,64,64,64,8,"53033032315","530330323152027"
33,24919,465,5426,1922,19,64,64,64,9,"53033032315","530330323152029"
33,24920,465,5426,1923,19,64,64,64,12,"53033032315","530330323153000"
33,24921,465,5426,1923,19,64,64,64,51,"53033032315","530330323153001"
33,24922,465,5426,1924,19,64,64,64,4,"53033032315","530330323153002"
33,24923,465,5426,1924,19,64,64,64,3,"53033032315","530330323153003"
33,24924,465,5426,1924,19,64,64,64,8,"53033032315","530330323153004"
33,24925,465,5426,1924,19,64,64,64,3,"53033032315","530330323153005"
33,24926,465,5426,1924,19,64,64,64,6,"53033032315","530330323153006"
33,24927,465,5426,1924,19,64,64,64,1,"53033032315","530330323153007"
33,24928,465,5426,1924,19,64,64,64,93,"53033032315","530330323153008"
33,24929,465,5426,1924,19,64,64,64,26,"53033032315","530330323153009"
33,24930,465,5426,1923,19,64,64,64,37,"53033032315","530330323153010"
33,24931,465,5426,1923,19,64,64,64,14,"53033032315","530330323153011"
33,24932,465,5426,1923,19,64,64,64,18,"53033032315","530330323153012"
33,24933,465,5426,1923,19,64,64,64,20,"53033032315","530330323153013"
33,24934,465,5426,1923,19,64,64,64,35,"53033032315","530330323153014"
33,24935,465,5426,1923,19,64,64,64,32,"53033032315","530330323153015"
33,24936,465,5426,1923,19,64,64,64,11,"53033032315","530330323153016"
33,24937,465,5426,1923,19,64,64,64,42,"53033032315","530330323153017"
33,24938,465,5426,1924,19,64,64,64,2,"53033032315","530330323153018"
33,24939,465,5426,1924,19,64,64,64,12,"53033032315","530330323153019"
33,24940,465,5426,1924,19,64,64,64,28,"53033032315","530330323153020"
33,24941,465,5426,1924,19,64,64,64,58,"53033032315","530330323153021"
33,24942,465,5426,1924,19,64,64,64,25,"53033032315","530330323153022"
33,24943,465,5426,1924,19,64,64,64,9,"53033032315","530330323153023"
33,24944,465,5426,1923,19,64,64,64,18,"53033032315","530330323153024"
33,24945,465,5426,1923,19,64,64,64,3,"53033032315","530330323153025"
33,24946,465,5426,1923,19,64,64,64,27,"53033032315","530330323153026"
33,24947,465,5426,1923,19,64,64,64,53,"53033032315","530330323154000"
33,24948,465,5426,1923,19,64,64,64,24,"53033032315","530330323154001"
33,24949,465,5426,1923,19,64,64,64,16,"53033032315","530330323154002"
33,24950,465,5426,1923,19,64,64,64,9,"53033032315","530330323154003"
33,24951,465,5426,1923,19,64,64,64,29,"53033032315","530330323154004"
33,24952,465,5426,1923,19,64,64,64,65,"53033032315","530330323154005"
33,24953,465,5426,1922,19,64,64,64,19,"53033032315","530330323154006"
33,24954,465,5426,1922,19,64,64,64,33,"53033032315","530330323154007"
33,24955,465,5426,1922,19,64,64,64,30,"53033032315","530330323154008"
33,24956,465,5426,1923,19,64,64,64,13,"53033032315","530330323154009"
33,24957,465,5426,1922,19,64,64,64,22,"53033032315","530330323154010"
33,24958,465,5426,1923,19,64,64,64,6,"53033032315","530330323154011"
33,24959,465,5426,1923,19,64,64,64,19,"53033032315","530330323154012"
33,24960,465,5426,1922,19,64,64,64,110,"53033032315","530330323154013"
33,24961,465,5426,1922,19,64,64,64,29,"53033032315","530330323154014"
33,24962,465,5426,1922,19,64,64,64,9,"53033032315","530330323154015"
33,24963,465,5426,1922,19,64,64,64,52,"53033032315","530330323154016"
33,24964,465,5426,1922,19,64,64,64,4,"53033032315","530330323154017"
33,24965,465,5426,1922,19,64,64,64,21,"53033032315","530330323154018"
33,24966,465,5426,1922,19,64,64,64,15,"53033032315","530330323154019"
33,24967,465,5426,1922,19,64,64,64,12,"53033032315","530330323154020"
33,24968,466,4606,1933,32,42,42,42,23,"53033032316","530330323161000"
33,24969,466,4606,1933,32,42,42,42,191,"53033032316","530330323161001"
33,24970,466,4606,1933,32,42,42,42,23,"53033032316","530330323161002"
33,24971,466,4606,1933,32,42,42,42,13,"53033032316","530330323161003"
33,24972,466,4606,1933,32,42,42,42,94,"53033032316","530330323161004"
33,24973,466,4606,1935,32,42,42,42,8,"53033032316","530330323161005"
33,24974,466,4606,1936,32,42,42,42,5,"53033032316","530330323161006"
33,24975,466,4606,1935,32,42,42,42,230,"53033032316","530330323161007"
33,24976,466,4606,1935,32,42,42,42,1,"53033032316","530330323161008"
33,24977,466,4606,1935,32,42,42,42,8,"53033032316","530330323161009"
33,24978,466,4606,1935,32,42,42,42,2,"53033032316","530330323161010"
33,24979,466,4606,1934,32,42,42,42,41,"53033032316","530330323161011"
33,24980,466,4606,1934,19,64,64,64,25,"53033032316","530330323162000"
33,24981,466,4606,1934,19,64,64,64,3,"53033032316","530330323162001"
33,24983,466,4606,1934,32,42,42,42,149,"53033032316","530330323162003"
33,24984,466,4606,1934,32,42,42,42,34,"53033032316","530330323162004"
33,24985,466,4606,1934,19,64,64,64,23,"53033032316","530330323162005"
33,24986,466,4606,1934,32,42,42,42,90,"53033032316","530330323162006"
33,24987,466,4606,1934,32,42,42,42,42,"53033032316","530330323162007"
33,24988,466,4606,1934,32,42,42,42,41,"53033032316","530330323162008"
33,24989,466,4606,1934,32,42,42,42,89,"53033032316","530330323162009"
33,24990,466,4606,1934,32,42,42,42,50,"53033032316","530330323162010"
33,24991,466,4606,1934,32,42,42,42,5,"53033032316","530330323162011"
33,24992,466,4606,1934,32,42,42,42,19,"53033032316","530330323162012"
33,24993,466,4606,1936,32,42,42,42,137,"53033032316","530330323163000"
33,24994,466,4606,1936,32,42,42,42,23,"53033032316","530330323163001"
33,24995,466,4606,1936,32,42,42,42,98,"53033032316","530330323163002"
33,24996,466,4606,1936,32,42,42,42,124,"53033032316","530330323163003"
33,24997,466,4606,1936,32,42,42,42,4,"53033032316","530330323163004"
33,24998,466,4606,1936,32,42,42,42,5,"53033032316","530330323163005"
33,24999,466,4606,1936,32,42,42,42,11,"53033032316","530330323163006"
33,25000,466,4606,1936,32,42,42,42,157,"53033032316","530330323163007"
33,25001,466,4606,1936,32,42,42,42,8,"53033032316","530330323163008"
33,25002,466,4606,1936,32,42,42,42,15,"53033032316","530330323163009"
33,25003,466,4606,1934,32,42,42,42,37,"53033032316","530330323164000"
33,25004,466,4606,1937,32,42,42,42,38,"53033032316","530330323164001"
33,25005,466,4606,1935,32,42,42,42,118,"53033032316","530330323164002"
33,25006,466,4606,1935,32,42,42,42,18,"53033032316","530330323164003"
33,25007,466,4606,1935,32,42,42,42,19,"53033032316","530330323164004"
33,25008,466,4606,1935,32,42,42,42,20,"53033032316","530330323164005"
33,25009,466,4606,1935,32,42,42,42,10,"53033032316","530330323164006"
33,25010,466,4606,1937,32,42,42,42,46,"53033032316","530330323164007"
33,25011,466,4606,1936,32,42,42,42,93,"53033032316","530330323164008"
33,25012,466,4606,1937,32,42,42,42,27,"53033032316","530330323164009"
33,25013,466,4606,1936,32,42,42,42,9,"53033032316","530330323164010"
33,25014,467,4606,1937,32,42,42,42,227,"53033032317","530330323171000"
33,25015,467,4606,1935,32,42,42,42,2,"53033032317","530330323171001"
33,25016,467,4606,1937,32,42,42,42,181,"53033032317","530330323171002"
33,25017,467,4606,1937,32,42,42,42,45,"53033032317","530330323171003"
33,25018,467,4606,1937,32,42,42,42,81,"53033032317","530330323171004"
33,25019,467,4606,1937,32,42,42,42,32,"53033032317","530330323171005"
33,25020,467,4606,1938,32,42,42,42,52,"53033032317","530330323172000"
33,25021,467,4606,1938,32,42,42,42,101,"53033032317","530330323172001"
33,25022,467,4606,1938,32,42,42,42,21,"53033032317","530330323172002"
33,25023,467,4606,1938,32,42,42,42,116,"53033032317","530330323172003"
33,25024,467,4606,1938,32,42,42,42,53,"53033032317","530330323172004"
33,25025,467,4606,1938,32,42,42,42,16,"53033032317","530330323172005"
33,25026,467,4606,1938,32,42,42,42,6,"53033032317","530330323172006"
33,25027,467,4606,1938,32,42,42,42,6,"53033032317","530330323172007"
33,25028,467,4606,1939,32,42,42,42,25,"53033032317","530330323172008"
33,25029,467,4606,1939,32,42,42,42,21,"53033032317","530330323172009"
33,25030,467,4606,1939,32,42,42,42,5,"53033032317","530330323172010"
33,25031,467,4606,1939,32,42,42,42,125,"53033032317","530330323173000"
33,25032,467,4606,1939,32,42,42,42,24,"53033032317","530330323173001"
33,25033,467,4606,1939,32,42,42,42,15,"53033032317","530330323173002"
33,25034,467,4606,1939,32,42,42,42,63,"53033032317","530330323173003"
33,25035,467,4606,1939,32,42,42,42,87,"53033032317","530330323173004"
33,25036,467,4606,1939,32,42,42,42,34,"53033032317","530330323174000"
33,25037,467,4606,1939,32,42,42,42,33,"53033032317","530330323174001"
33,25038,467,4606,1939,32,42,42,42,203,"53033032317","530330323174002"
33,25039,467,4606,1936,32,42,42,42,72,"53033032317","530330323174003"
33,25040,467,4606,1936,32,42,42,42,85,"53033032317","530330323174004"
33,25041,467,4606,1936,32,42,42,42,6,"53033032317","530330323174005"
33,25042,467,4606,1938,32,42,42,42,14,"53033032317","530330323175000"
33,25043,467,4606,1938,32,42,42,42,25,"53033032317","530330323175001"
33,25044,467,4606,1939,32,42,42,42,130,"53033032317","530330323175002"
33,25045,467,4606,1939,32,42,42,42,4,"53033032317","530330323175003"
33,25046,467,4606,1939,32,42,42,42,47,"53033032317","530330323175004"
33,25047,467,4606,1939,32,42,42,42,68,"53033032317","530330323175005"
33,25048,467,4606,1939,32,42,42,42,114,"53033032317","530330323175006"
33,25049,468,4606,1940,19,64,64,64,3,"53033032318","530330323181000"
33,25050,468,4606,1940,19,64,64,64,85,"53033032318","530330323181001"
33,25051,468,4606,1940,19,64,64,64,2,"53033032318","530330323181002"
33,25052,468,4606,1940,19,64,64,64,8,"53033032318","530330323181003"
33,25053,468,4606,1941,32,42,42,42,240,"53033032318","530330323181004"
33,25054,468,4606,1941,32,42,42,42,59,"53033032318","530330323181005"
33,25055,468,4606,1941,32,42,42,42,179,"53033032318","530330323181006"
33,25056,468,4606,1941,32,42,42,42,41,"53033032318","530330323181007"
33,25057,468,4606,1941,32,42,42,42,16,"53033032318","530330323181008"
33,25058,468,4606,1941,32,42,42,42,89,"53033032318","530330323182000"
33,25059,468,4606,1941,32,42,42,42,68,"53033032318","530330323182001"
33,25060,468,4606,1941,32,42,42,42,22,"53033032318","530330323182002"
33,25061,468,4606,1941,32,42,42,42,46,"53033032318","530330323182003"
33,25062,468,4606,1941,32,42,42,42,106,"53033032318","530330323182004"
33,25063,468,4606,1941,32,42,42,42,21,"53033032318","530330323182005"
33,25064,468,4606,1941,32,42,42,42,102,"53033032318","530330323182006"
33,25065,468,4606,1941,32,42,42,42,23,"53033032318","530330323182007"
33,25066,468,4606,1941,32,42,42,42,53,"53033032318","530330323182008"
33,25067,468,4606,1942,32,42,42,42,17,"53033032318","530330323183000"
33,25068,468,4606,1942,32,42,42,42,27,"53033032318","530330323183001"
33,25069,468,4606,1942,32,42,42,42,106,"53033032318","530330323183002"
33,25070,468,4606,1942,32,42,42,42,29,"53033032318","530330323183003"
33,25071,468,4606,1942,32,42,42,42,191,"53033032318","530330323183004"
33,25072,468,4606,1941,32,42,42,42,20,"53033032318","530330323184000"
33,25073,468,4606,1941,32,42,42,42,85,"53033032318","530330323184001"
33,25074,468,4606,1942,32,42,42,42,86,"53033032318","530330323184002"
33,25075,468,4606,1942,32,42,42,42,134,"53033032318","530330323184003"
33,25076,468,4606,1942,32,42,42,42,20,"53033032318","530330323184004"
33,25077,468,4606,1942,32,42,42,42,79,"53033032318","530330323184005"
33,25078,468,4606,1942,32,42,42,42,16,"53033032318","530330323184006"
33,25079,468,4606,1942,32,42,42,42,9,"53033032318","530330323184007"
33,25080,468,4606,1942,32,42,42,42,15,"53033032318","530330323184008"
33,25081,468,4606,1942,32,42,42,42,8,"53033032318","530330323184009"
33,25083,468,4606,1942,32,42,42,42,17,"53033032318","530330323184011"
33,25084,468,4606,1942,32,42,42,42,17,"53033032318","530330323184012"
33,25085,468,4606,1942,32,42,42,42,41,"53033032318","530330323184013"
33,25086,468,4606,1942,32,42,42,42,85,"53033032318","530330323184014"
33,25087,469,5546,1792,40,26,26,26,190,"53033032319","530330323191000"
33,25088,469,5546,1792,40,26,26,26,11,"53033032319","530330323191001"
33,25089,469,5546,1792,40,26,26,26,11,"53033032319","530330323191002"
33,25090,469,5546,1792,40,26,26,26,1,"53033032319","530330323191003"
33,25091,469,5546,1792,40,26,26,26,20,"53033032319","530330323191004"
33,25092,469,5546,1792,40,26,26,26,1,"53033032319","530330323191005"
33,25093,469,5546,1792,40,26,26,26,10,"53033032319","530330323191006"
33,25095,469,5546,1783,40,26,26,26,19,"53033032319","530330323191008"
33,25096,469,5546,1783,40,26,26,26,240,"53033032319","530330323191009"
